지점,지점명,일시,기온(°C)
108,서울,2022-06-14 08:57,22.2
108,서울,2022-06-14 08:58,22.3
108,서울,2022-06-14 08:59,22.3
108,서울,2022-06-14 09:00,22.4
108,서울,2022-06-14 09:01,22.4
108,서울,2022-06-14 09:02,22.4
108,서울,2022-06-14 09:03,22.5
108,서울,2022-06-14 09:04,22.5
108,서울,2022-06-14 09:05,22.5
108,서울,2022-06-14 09:06,22.6
108,서울,2022-06-14 09:07,22.6
108,서울,2022-06-14 09:08,22.7
108,서울,2022-06-14 09:09,22.7
108,서울,2022-06-14 09:10,22.7
108,서울,2022-06-14 09:11,22.7
108,서울,2022-06-14 09:12,22.8
108,서울,2022-06-14 09:13,22.8
108,서울,2022-06-14 09:14,22.8
108,서울,2022-06-14 09:15,22.9
108,서울,2022-06-14 09:16,23
108,서울,2022-06-14 09:17,23
108,서울,2022-06-14 09:18,23.1
108,서울,2022-06-14 09:19,23.1
108,서울,2022-06-14 09:20,23.1
108,서울,2022-06-14 09:21,23.1
108,서울,2022-06-14 09:22,23.2
108,서울,2022-06-14 09:23,23.2
108,서울,2022-06-14 09:24,23.2
108,서울,2022-06-14 09:25,23.2
108,서울,2022-06-14 09:26,23.2
108,서울,2022-06-14 09:27,23.2
108,서울,2022-06-14 09:28,23.3
108,서울,2022-06-14 09:29,23.3
108,서울,2022-06-14 09:30,23.3
108,서울,2022-06-14 09:31,23.4
108,서울,2022-06-14 09:32,23.5
108,서울,2022-06-14 09:33,23.5
108,서울,2022-06-14 09:34,23.5
108,서울,2022-06-14 09:35,23.5
108,서울,2022-06-14 09:36,23.6
108,서울,2022-06-14 09:37,23.6
108,서울,2022-06-14 09:38,23.6
108,서울,2022-06-14 09:39,23.6
108,서울,2022-06-14 09:40,23.6
108,서울,2022-06-14 09:41,23.7
108,서울,2022-06-14 09:42,23.8
108,서울,2022-06-14 09:43,23.8
108,서울,2022-06-14 09:44,23.8
108,서울,2022-06-14 09:45,23.7
108,서울,2022-06-14 09:46,23.8
108,서울,2022-06-14 09:47,23.8
108,서울,2022-06-14 09:48,23.9
108,서울,2022-06-14 09:49,24
108,서울,2022-06-14 09:50,24
108,서울,2022-06-14 09:51,24
108,서울,2022-06-14 09:52,24
108,서울,2022-06-14 09:53,24
108,서울,2022-06-14 09:54,24.1
108,서울,2022-06-14 09:55,24.1
108,서울,2022-06-14 09:56,24.1
108,서울,2022-06-14 09:57,24.2
108,서울,2022-06-14 09:58,24.2
108,서울,2022-06-14 09:59,24.1
108,서울,2022-06-14 10:00,24.2
108,서울,2022-06-14 10:01,24.2
108,서울,2022-06-14 10:02,24.2
108,서울,2022-06-14 10:03,24.2
108,서울,2022-06-14 10:04,24.2
108,서울,2022-06-14 10:05,24.3
108,서울,2022-06-14 10:06,24.3
108,서울,2022-06-14 10:07,24.3
108,서울,2022-06-14 10:08,24.3
108,서울,2022-06-14 10:09,24.3
108,서울,2022-06-14 10:10,24.4
108,서울,2022-06-14 10:11,24.4
108,서울,2022-06-14 10:12,24.4
108,서울,2022-06-14 10:13,24.5
108,서울,2022-06-14 10:14,24.5
108,서울,2022-06-14 10:15,24.5
108,서울,2022-06-14 10:16,24.6
108,서울,2022-06-14 10:17,24.6
108,서울,2022-06-14 10:18,24.6
108,서울,2022-06-14 10:19,24.7
108,서울,2022-06-14 10:20,24.7
108,서울,2022-06-14 10:21,24.7
108,서울,2022-06-14 10:22,24.8
108,서울,2022-06-14 10:23,24.8
108,서울,2022-06-14 10:24,24.9
108,서울,2022-06-14 10:25,24.9
108,서울,2022-06-14 10:26,24.9
108,서울,2022-06-14 10:27,24.9
108,서울,2022-06-14 10:28,25
108,서울,2022-06-14 10:29,25
108,서울,2022-06-14 10:30,24.9
108,서울,2022-06-14 10:31,25
108,서울,2022-06-14 10:32,25
108,서울,2022-06-14 10:33,25.1
108,서울,2022-06-14 10:34,25.1
108,서울,2022-06-14 10:35,25.1
108,서울,2022-06-14 10:36,25.1
108,서울,2022-06-14 10:37,25.1
108,서울,2022-06-14 10:38,25.1
108,서울,2022-06-14 10:39,25.1
108,서울,2022-06-14 10:40,25.1
108,서울,2022-06-14 10:41,25.2
108,서울,2022-06-14 10:42,25.2
108,서울,2022-06-14 10:43,25.2
108,서울,2022-06-14 10:44,25.2
108,서울,2022-06-14 10:45,25.2
108,서울,2022-06-14 10:46,25.3
108,서울,2022-06-14 10:47,25.3
108,서울,2022-06-14 10:48,25.4
108,서울,2022-06-14 10:49,25.4
108,서울,2022-06-14 10:50,25.5
108,서울,2022-06-14 10:51,25.5
108,서울,2022-06-14 10:52,25.6
108,서울,2022-06-14 10:53,25.7
108,서울,2022-06-14 10:54,25.7
108,서울,2022-06-14 10:55,25.7
108,서울,2022-06-14 10:56,25.8
108,서울,2022-06-14 10:57,25.8
108,서울,2022-06-14 10:58,25.8
108,서울,2022-06-14 10:59,25.8
108,서울,2022-06-14 11:00,25.8
108,서울,2022-06-14 11:01,25.9
108,서울,2022-06-14 11:02,26
108,서울,2022-06-14 11:03,26
108,서울,2022-06-14 11:04,26.1
108,서울,2022-06-14 11:05,26.1
108,서울,2022-06-14 11:06,26.2
108,서울,2022-06-14 11:07,26.2
108,서울,2022-06-14 11:08,26.1
108,서울,2022-06-14 11:09,26.1
108,서울,2022-06-14 11:10,26.1
108,서울,2022-06-14 11:11,26.2
108,서울,2022-06-14 11:12,26.2
108,서울,2022-06-14 11:13,26.2
108,서울,2022-06-14 11:14,26.2
108,서울,2022-06-14 11:15,26.1
108,서울,2022-06-14 11:16,26.1
108,서울,2022-06-14 11:17,26.2
108,서울,2022-06-14 11:18,26.3
108,서울,2022-06-14 11:19,26.3
108,서울,2022-06-14 11:20,26.3
108,서울,2022-06-14 11:21,26.3
108,서울,2022-06-14 11:22,26.3
108,서울,2022-06-14 11:23,26.3
108,서울,2022-06-14 11:24,26.4
108,서울,2022-06-14 11:25,26.4
108,서울,2022-06-14 11:26,26.4
108,서울,2022-06-14 11:27,26.4
108,서울,2022-06-14 11:28,26.4
108,서울,2022-06-14 11:29,26.4
108,서울,2022-06-14 11:30,26.4
108,서울,2022-06-14 11:31,26.4
108,서울,2022-06-14 11:32,26.4
108,서울,2022-06-14 11:33,26.5
108,서울,2022-06-14 11:34,26.5
108,서울,2022-06-14 11:35,26.4
108,서울,2022-06-14 11:36,26.4
108,서울,2022-06-14 11:37,26.4
108,서울,2022-06-14 11:38,26.4
108,서울,2022-06-14 11:39,26.5
108,서울,2022-06-14 11:40,26.5
108,서울,2022-06-14 11:41,26.5
108,서울,2022-06-14 11:42,26.5
108,서울,2022-06-14 11:43,26.6
108,서울,2022-06-14 11:44,26.7
